"X","NDX","ATVI","ADBE","AMD","ALXN","ALGN","GOOGL","GOOG","AMZN","AMGN","ADI","ANSS","AAPL","AMAT","ASML","ADSK","ADP","BIDU","BIIB","BMRN","BKNG","AVGO","CDNS","CDW","CERN","CHTR","CHKP","CTAS","CSCO","CTXS","CTSH","CMCSA","CPRT","COST","CSX","DXCM","DOCU","DLTR","EBAY","EA","EXC","EXPE","FB","FAST","FISV","GILD","IDXX","ILMN","INCY","INTC","INTU","ISRG","JD","KLAC","KHC","LRCX","LBTYA","LBTYK","LULU","MAR","MXIM","MELI","MCHP","MU","MSFT","MRNA","MDLZ","MNST","NTES","NFLX","NVDA","NXPI","ORLY","PCAR","PAYX","PYPL","PEP","PDD","QCOM","REGN","ROST","SGEN","SIRI","SWKS","SPLK","SBUX","SNPS","TMUS","TTWO","TSLA","TXN","TCOM","ULTA","VRSN","VRSK","VRTX","WBA","WDAY","WDC","XEL","XLNX"
"2020-05-21",9377.990234,72.470001,382.170013,54.650002,101.139999,235.960007,1406.75,1402.800049,2446.73999,223.284332,109.841812,266.279999,79.069939,54.837788,318.98999,194.75,131.663788,110.029999,304.459991,94.849998,1595.680054,269.540375,86.110001,106.843468,66.77771,516.960022,106.480003,242.559998,43.886307,136.049835,51.569828,38.525539,86.400002,301.321869,67.329941,399.369995,132.850006,81.220001,42.191608,117.360001,36.07946,77.010002,231.389999,38.498421,103.580002,72.096107,292.660004,349.420013,98.68,61.561901,289.504791,545.950012,52.57,171.690872,28.994793,258.667389,20.889999,20.530001,267.529999,91.349998,54.817039,814.710022,87.331741,45.220001,182.987656,67.050003,48.728813,68.360001,79.901237,436.25,350.744965,98.231926,404.279999,67.943718,66.822418,148.220001,128.284637,60,76.988579,560.97998,96.870003,154.199997,5.188561,113.734726,163.449997,77.627724,168.490005,94.389999,138.190002,165.520004,112.684296,24.98,222.759995,211.059998,156.346954,284.630005,39.298252,163.830002,42.689999,59.379448,86.923096
"2020-05-22",9413.990234,73.080002,385.26001,55.169998,101.5,243.740005,1413.23999,1410.420044,2436.879883,224.923355,109.891281,269.869995,79.579025,54.209873,319.359985,195.779999,133.194504,103.32,304.529999,97.510002,1631.300049,271.35498,86.050003,105.378494,66.93689,512.900024,106.910004,240.649994,44.141918,136.358292,51.280781,38.317829,86.25,301.780884,68.054871,405.25,133,81.699997,43.165188,119.82,36.485401,77.949997,234.910004,38.468586,103.93,71.939156,294.720001,354.700012,99.370003,61.840012,287.118866,562.799988,49.900002,172.258438,29.229015,259.103973,20.84,20.49,276.730011,91.050003,55.280003,841.309998,87.511124,44.939999,183.067459,69,49.144119,68.709999,74.032341,429.320007,360.777344,97.675652,404.98999,68.172882,67.000877,150.860001,128.550644,68.699997,77.679497,569.909973,93.879997,155.770004,5.29832,116.614716,184.259995,77.20005,171.110001,95.800003,140.509995,163.376007,112.654495,23.799999,220.619995,213.720001,156.785583,284.959991,39.149956,168.149994,42.419998,59.596626,86.275452
"2020-05-26",9389.980469,70,376.630005,53.189999,102.800003,247.899994,1421.369995,1417.02002,2421.860107,220.920166,111.514023,268.970001,79.039993,54.95739,319.859985,199.529999,137.194199,108.360001,295.869995,103.739998,1746.910034,276.622162,85.010002,107.640739,67.046333,509.850006,107.650002,252.729996,44.082932,138.258789,53.084827,39.089329,88.279999,304.145782,71.639847,381.790009,128.949997,85.199997,43.075775,116.639999,37.227982,82.82,232.199997,39.502903,105.239998,71.782219,290.839996,354.410004,98.68,61.919472,281.718109,561.090027,52.599998,175.882828,29.487637,264.283234,20.84,20.469999,281.410004,94.919998,57.338718,834.169983,93.530571,45.799999,181.132156,57.709999,49.035347,69.010002,76.834534,414.769989,348.446655,101.331161,399.119995,72.278008,68.735878,147,127.831444,64.889999,77.008316,545.210022,94.599998,151.729996,5.467946,117.312302,181.149994,77.339294,168.529999,95.57,130.199997,163.774002,114.938774,26.040001,237.979996,208.220001,159.955582,266.5,41.680862,168.339996,45.07,60.277794,88.00914
"2020-05-27",9442.049805,70.150002,375.170013,52.740002,106.139999,251.410004,1420.280029,1417.839966,2410.389893,223.314133,113.47319,269.309998,79.384369,56.213219,318.529999,199.809998,142.872772,108.220001,301.459991,106.699997,1698.72998,282.085571,85.199997,109.962769,67.961632,525.109985,107.230003,251.580002,45.184017,138.517502,55.167953,39.494858,88.449997,305.35321,73.089729,359.630005,126.540001,87.529999,43.8606,117.379997,37.564617,81.610001,229.139999,40.31842,105.349998,73.46936,300.920013,363.820007,98.220001,63.131245,280.729797,564.72998,52.16,175.972443,30.283018,273.957214,21.309999,20.790001,281.5,97.959999,57.179806,820.830017,96.4207,49.450001,181.371567,52.18,49.786842,70.599998,74.996902,419.890015,340.752502,103.695328,415.279999,74.788902,70.45105,145.960007,128.875778,60.32,78.261848,544.01001,96.489998,152.970001,5.767286,118.61776,181.619995,78.174744,170.419998,97.199997,134.520004,164.046005,117.014481,25.83,251.630005,209.979996,162.946152,278.51001,42.481659,170.380005,46.009998,60.939205,90.709297
"2020-05-28",9416.709961,70.220001,379.829987,51.740002,114.419998,249.179993,1418.23999,1416.72998,2401.100098,222.638672,110.389137,275.100006,79.419304,54.488945,319.970001,202.630005,143.00116,106.32,300.5,105.599998,1648.98999,277.720795,88.059998,109.275131,70.508583,534.669983,107.860001,251.720001,44.830097,140.487656,53.523384,39.118996,89.120003,308.895599,71.006859,361.829987,127.800003,97.639999,43.940071,121.349998,37.881451,78.779999,225.460007,40.159298,106.190002,73.88134,306.130005,373.01001,100.550003,61.283791,283.385254,572.390015,51.02,173.861526,30.045734,264.739685,21.120001,20.57,284.420013,91.639999,56.136921,827.159973,95.105194,46.470001,180.962555,55.540001,50.834991,70.870003,72.839073,413.440002,339.223663,98.599464,413.130005,73.742699,71.462311,148.789993,130.333878,60.360001,77.097153,578.210022,98.269997,151.550003,5.667506,115.070091,180,78.115067,174.050003,99.220001,134.070007,161.162003,115.07782,25.34,243.309998,212.779999,167.810806,277.380005,41.354614,182.559998,43.619999,63.190002,88.826157
"2020-05-29",9555.530273,71.980003,386.600006,53.799999,119.900002,245.619995,1433.52002,1428.920044,2442.370117,228.1716,112.368896,283,79.341949,55.993946,329.51001,210.380005,144.670166,106.550003,307.089996,106.550003,1639.420044,285.695129,91.290001,110.530823,72.528229,544,109.669998,247.960007,47.012615,147.383179,52.825684,39.168453,89.389999,307.807922,71.335732,378.309998,139.740005,97.870003,45.405739,122.879997,37.930958,79.480003,225.089996,41.034485,106.769997,76.343399,308.880005,363.049988,101.910004,62.505493,289.824249,580.030029,54.330002,175.20575,30.124828,271.536285,21.24,20.629999,300.100006,88.5,57.289059,851.669983,95.693184,47.91,182.80809,61.5,51.537048,71.910004,76.150398,419.730011,354.751923,95.460487,417.23999,73.593239,71.660599,155.009995,129.604843,66.870003,79.83123,612.809998,96.959999,157.210007,5.807198,118.129456,185.839996,77.568047,180.910004,100.040001,136.169998,167,117.928192,26.57,244.009995,219.009995,172.137161,287.959991,42.451996,183.429993,44.369999,64.19693,91.615982
"2020-06-01",9598.889648,72.989998,389.679993,53.630001,118.919998,250.550003,1434.869995,1431.819946,2471.040039,225.400162,112.199768,286.700012,80.317688,55.505566,326.730011,219.289993,143.741837,107.099998,301.450012,107.389999,1670.72998,284.439636,91.68,111.527405,72.219803,541.299988,108.389999,250.940002,45.518276,145.920486,52.676174,39.742134,89.68,307.628326,70.618187,378.700012,147.220001,96.25,45.066742,122.779999,38.455715,82.419998,231.910004,40.437763,108.870003,73.724396,312.190002,365.410004,101.75,61.442711,289.454895,574.590027,54.73,175.20575,30.080338,268.85733,22.27,21.59,308.690002,95.029999,57.467838,844.080017,95.414139,46.34,182.389114,62.18,51.665596,72.589996,79.071907,425.920013,351.984009,98.529922,417.600006,72.855911,71.33342,154.529999,131.023544,65.760002,78.696152,599.469971,97.199997,159.020004,5.956868,118.687515,186.559998,77.896255,182.600006,99.699997,136.220001,179.619995,117.054214,25.9,239.089996,219.029999,168.847549,286.640015,42.807907,177.960007,43.080002,64.907715,90.519981
"2020-06-02",9657.30957,72.980003,390.440002,53.540001,116.279999,263.790009,1442.310059,1439.219971,2472.409912,222.231384,116.199097,288.140015,80.689514,55.60524,334.730011,219.089996,146.40831,107.230003,302.859985,108.330002,1655,292.355194,92.379997,112.882751,72.786911,545.219971,108.089996,255,46.09832,143.154312,53.124695,40.335594,88.139999,306.430878,71.933685,375.75,147.679993,96.980003,45.84444,122.360001,38.544823,84.220001,232.720001,40.964867,107.82,71.860687,316.480011,366.049988,100.900002,61.700954,286.689606,579.809998,55.619999,176.530029,31.073954,269.343506,22.15,21.540001,312.299988,95.610001,58.302147,859.77002,96.510391,46.82,184.464096,59.869999,51.635933,72.080002,81.271507,427.309998,352.743439,100.774887,419.73999,73.164787,72.592545,157.490005,130.668854,67.300003,83.5326,617.659973,98.809998,160.820007,5.966846,123.341339,188.539993,77.359177,183.020004,100.410004,134.600006,176.311996,121.831322,26.65,241.220001,217.389999,170.422577,284.269989,43.055065,178.830002,44,65.22361,92.76181
"2020-06-03",9704.69043,69.919998,389.920013,52.73,113.769997,268.350006,1439.25,1436.380005,2478.399902,219.52948,120.994293,286.899994,81.133713,57.618549,346.299988,226.389999,149.795685,112.449997,302.600006,111.209999,1725.969971,303.605652,92.959999,114.696526,73.135124,547.299988,107.300003,270.809998,46.147472,138.875717,55.167953,40.84993,89.970001,305.981873,74.415184,365.859985,147.449997,94.57,46.313057,117.93,39.515129,89.139999,230.160004,41.830116,108.839996,72.978912,318.029999,358.320007,98.830002,61.512238,289.604614,574.460022,56.73,185.252487,30.955313,284.653198,22.09,21.559999,323.73999,99.900002,60.14954,853.52002,108.419724,48.919998,184.91301,59.889999,51.507385,72.510002,82.450851,421.970001,350.515106,107.827637,420.950012,74.360451,74.149086,156.779999,130.856049,68.150002,83.661911,604.280029,100.139999,155.050003,6.236252,126.81926,188.979996,79.149445,184.210007,101.209999,129.300003,176.591995,126.340286,27.950001,252.300003,213.960007,170.223206,277.01001,43.114384,181.710007,45.439999,65.964005,95.043488
"2020-06-04",9629.660156,69.809998,385.799988,52.630001,113.68,260.070007,1414.300049,1412.180054,2460.600098,219.410294,121.750381,282.160004,80.434975,57.937489,353.109985,225.199997,148.106934,109.059998,299.649994,107.510002,1742.640015,302.977936,91.269997,116.350853,71.180328,540.030029,108.849998,269.209991,46.068825,139.583954,55.41713,40.840038,89.739998,310.083038,73.787338,344.850006,140.059998,93.260002,49.214478,117.18,38.59433,89.879997,226.289993,41.47208,105.75,76.058929,310.079987,358.399994,93.800003,62.545223,282.43689,564.25,56.52,185.491455,31.133274,289.564575,22.68,22.040001,317.420013,104.82,60.15947,839.98999,106.48632,51.220001,182.478882,60.59,50.716335,70.919998,80.547592,414.329987,350.555115,108.820984,413.850006,75.416626,73.55423,154.600006,129.637817,66.269997,85.581635,598.539978,98.959999,150.429993,6.435812,128.224365,181.580002,78.313988,182.449997,100.169998,127.589996,172.876007,127.70092,28.1,247.979996,210.229996,163.943008,272.820007,43.697678,175.300003,45.98,64.19693,95.332436
"2020-06-05",9824.389648,69.43,392.899994,53.099998,115.209999,288.209991,1440.02002,1438.390015,2483,224.168411,123.949005,289.100006,82.725845,59.990665,357.220001,233.710007,158.140717,114.400002,306.720001,105.800003,1812.640015,311.011139,91.400002,124.911484,72.815971,530.719971,111.669998,286.5,47.022449,138.805878,57.629829,41.631321,91.82,311.37027,74.823792,364.48999,139.639999,92.900002,48.676067,118.32,39.960674,93.059998,230.770004,42.426834,109.550003,75.284019,311.709991,354.109985,93.510002,63.905979,287.618011,592.76001,59.040001,191.654922,32.250473,302.542633,23.24,22.690001,319.779999,107.959999,60.864658,866.929993,109.625603,53.720001,186.748566,58.189999,51.942463,72.230003,84.596741,419.600006,356.693268,113.062569,422.700012,77.668465,79.364014,156,131.494461,69.699997,88.078262,597,102.480003,148.389999,6.49568,135.688431,183.119995,81.695595,182.970001,101.129997,128.910004,177.132004,130.541367,29.08,252.080002,211.279999,165.607758,265.690002,44.834606,178.669998,48.459999,64.423988,95.850548
"2020-06-08",9901.519531,70.730003,397.779999,52.970001,119.739998,289.75,1448.040039,1446.609985,2524.060059,224.247879,123.07354,290.75,83.214958,59.701626,349.25,233.509995,159.148041,117.029999,301.26001,106.870003,1840.910034,311.442719,92.129997,127.851395,73.653732,540.359985,111.610001,291.51001,47.317383,139.544052,58.387333,42.650097,90.239998,306.53067,74.076347,368.619995,146.539993,93.730003,48.576363,119.510002,41.445835,93.989998,231.399994,42.645634,106.879997,75.499825,309.670013,358.809998,94.580002,63.240501,292.549561,592.700012,59.169998,191.047546,33.585182,295.269775,24.02,23.35,315.299988,113.139999,60.775269,858.859985,108.100815,53.700001,187.905777,59.099998,53.010384,70.400002,81.366966,419.48999,352.094666,113.340706,419.730011,78.545288,79.631699,156.089996,131.266113,68.309998,90.88324,604.039978,102.760002,150.860001,6.505658,134.273361,186.309998,83.10791,186.820007,104.459999,134.800003,189.983994,131.95166,29.52,254.570007,214.449997,169.136627,265.01001,46.48563,181.229996,48.529999,66.092331,96.189316
"2020-06-09",9967.169922,72,397.160004,56.389999,115.989998,279.709991,1452.079956,1456.160034,2600.860107,223.403534,122.755188,285.269989,85.84272,59.591991,349.329987,234.149994,155.731033,115.830002,293.73999,105.089996,1777.969971,309.284851,92.559998,123.984673,71.688972,531.570007,110.760002,282.910004,47.238731,139.873245,57.0019,41.69067,89.099998,304.894196,73.408638,380.5,141.919998,92.580002,49.603325,121.07,40.109188,88.699997,238.669998,42.62574,107.389999,76.107979,303,357.779999,93,62.614754,290.752655,584.52002,58.82,190.211136,32.725033,299.972778,22.969999,22.41,316.399994,107.32,60.248859,866.429993,105.37014,53.150002,189.3423,58.23,52.357765,70.43,81.448509,434.049988,361.731781,110.767944,423.23999,78.664848,77.16304,156.860001,132.020676,69.379997,89.271866,608.590027,101.589996,148.940002,6.316076,134.044144,183.929993,81.924347,189.619995,103.190002,134.410004,188.134003,131.216721,29.02,244.679993,213.429993,168.797699,270.850006,44.765404,179.759995,47.830002,65.519768,95.481895
"2020-06-10",10094.259766,73.82,406.820007,57.439999,116.330002,267.559998,1464.699951,1465.849976,2647.449951,225.608765,122.24781,286,88.051239,59.661758,347.920013,236.589996,154.101517,116.809998,295.25,107.660004,1733.310059,309.010223,93.190002,121.2939,71.679001,533.809998,110.260002,278.179993,46.61937,141.020386,57.340782,40.909275,89.400002,306.670349,73.039894,385.170013,148.050003,91.470001,49.104801,124.809998,39.604237,87.370003,236.729996,42.257763,106.669998,75.597908,321.890015,359.049988,93.040001,63.439152,295.364777,585.380005,60.700001,191.943695,32.131832,298.950806,22.84,22.290001,323.25,102.620003,59.553604,886.780029,103.994835,52.470001,196.365326,60.07,52.515976,70.440002,84.519188,434.480011,374.557953,109.556061,416.480011,76.522621,76.627663,159.910004,133.172394,72.800003,90.525154,606.590027,100.040001,156.699997,6.206318,131.443176,187.220001,78.582527,189.419998,105.790001,137.309998,205.009995,130.501633,28.02,238.410004,213.149994,170.701706,274.339996,43.776768,183.050003,46.849998,66.072594,94.953819
"2020-06-11",9588.480469,71.279999,387.670013,52.830002,109.82,238.279999,1401.900024,1403.839966,2557.959961,217.443451,115.055008,271.940002,83.82386,55.226494,332.890015,219.100006,142.042023,111.830002,283.220001,103.860001,1588.369995,288.127686,88.410004,110.162086,67.220879,517.169983,105.459999,264,42.932682,137.539032,53.483513,38.822269,84.599998,300.184326,68.056961,362.709991,148.899994,89.099998,47.79866,122.419998,37.673531,77.730003,224.429993,40.417873,99.849998,72.084717,298.809998,336.920013,90.809998,59.297283,277.395508,547.830017,57.240002,179.805939,30.826786,280.227936,21.42,20.959999,308.119995,91.440002,56.673264,855,97.118317,48.52,185.820816,60.200001,49.964828,67.800003,82.050339,425.559998,351.744781,101.788101,408.920013,72.317863,71.938194,153.039993,126.927299,71.510002,83.572388,596.159973,94.370003,148.550003,5.837132,122.95269,173.740005,72.177368,179.520004,100.889999,134.919998,194.567993,123.758064,26.540001,225.880005,204.160004,162.178574,263.890015,40.286884,173.5,42.349998,64.246292,89.414017
"2020-06-12",9663.780273,71.68,406.540009,53.5,109.300003,251.399994,1412.920044,1413.180054,2545.02002,216.450104,117.800812,270.269989,84.547554,56.36272,343.070007,222.960007,146.035355,116.269997,279.269989,105.720001,1623.920044,294.503296,89.459999,113.709915,66.782043,522.570007,106.080002,266.200012,44.309048,140.391953,54.619762,39.02998,85.040001,298.058899,69.332588,370.230011,150.600006,87.769997,47.519489,121.970001,37.534916,82.519997,228.580002,39.841045,100.339996,72.440987,302.829987,341.609985,92.07,58.929779,280.200714,558.409973,57.990002,183.898331,31.439762,282.301666,22.34,21.77,296.359985,92.260002,56.762653,896.429993,99.290894,48.689999,187.287277,62,50.162598,68.300003,81.65947,418.070007,357.193115,105.850845,410.350006,72.905724,73.127914,155.259995,128.079025,73.110001,84.785889,588.390015,92.480003,151.160004,5.926934,126.470474,178.880005,75.966751,179.600006,102.309998,134,187.056,123.122437,27.139999,226.630005,204.169998,162.428192,268.559998,40.929501,173.550003,42.950001,63.252537,90.370522
"2020-06-15",9776.889648,73.190002,401.339996,54.68,110.440002,258.799988,1420.73999,1419.849976,2572.679932,218.317596,117.890343,274.829987,85.59317,56.861065,350.01001,229,146.313492,116.82,278.48999,105.760002,1650.670044,298.269775,90.849998,113.510597,67.709572,526.02002,106.129997,266.529999,44.584316,142.875793,54.490189,39.39595,86.489998,296.542145,69.910614,398.75,162.690002,89.110001,47.74881,126.519997,37.930958,84.269997,232.5,40.487492,99.940002,73.203003,309.220001,348.429993,93.510002,59.694584,282.656525,571.280029,59.509998,186.945206,31.756136,288.870056,22.07,21.610001,303.049988,90.790001,57.884991,924,100.905388,49.240002,188.484375,66.57,50.647118,68.800003,82.401321,425.5,366.840271,109.130959,415.709991,73.453743,74.40686,157.550003,129.548447,77.669998,85.929764,590.570007,91.330002,155.559998,5.976824,126.799324,181.5,76.543617,184.050003,104.68,137.149994,198.179993,123.380661,26.83,225.490005,205.850006,165.154129,267.769989,41.018478,178,42.93,63.113407,90.300781
"2020-06-16",9949.370117,73,411.670013,54.459999,113.400002,264.790009,1446.469971,1442.719971,2615.27002,225.360428,122.058792,282.589996,87.86158,58.34613,352.049988,240.929993,150.773727,122.779999,282.119995,106.470001,1673.73999,304.772888,92.019997,118.961899,69.255463,532.450012,108.129997,273.630005,45.69524,145.100281,55.187889,39.316822,88.290001,300.713165,70.119896,393,163.050003,91.129997,47.97813,125.730003,38.208187,85.300003,235.649994,41.581482,103.32,73.846268,312.48999,355.040009,95.529999,59.992561,288.087189,575.070007,60.98,192.16275,32.359226,304.300232,22.530001,22.040001,310.609985,93.989998,59.474148,950.26001,103.426773,51.02,193.10321,64.339996,51.991905,69.5,82.293625,436.130005,362.6315,112.91954,426.25,74.240891,75.804779,161.220001,130.72995,78,89.043091,592.900024,97.620003,156.880005,6.026714,127.945343,184.149994,77.418854,186.149994,102.889999,135.669998,196.425995,125.24781,25.969999,225.899994,207.399994,166.172623,273.769989,41.670979,181.139999,44.470001,63.341976,93.140434
"2020-06-17",9982.480469,75.529999,413.48999,54.549999,115.519997,262.209991,1452.540039,1451.119995,2640.97998,224.466415,121.899612,285.640015,87.739304,59.801296,362.410004,237.039993,149.681015,122.029999,281.459991,111.32,1638.23999,307.440826,93.07,116.779388,69.425003,534.22998,108.050003,273.279999,45.390472,145.010498,55.307495,38.792595,87.349998,298.966919,69.661461,403.179993,161.710007,89.089996,48.287216,128.110001,38.069572,84.669998,235.529999,41.830116,103.150002,72.995186,316.209991,360.660004,96.279999,60.081955,286.000763,578.48999,62.009998,193.058884,32.428432,312.568176,22.129999,21.700001,303.690002,91.129997,59.921101,935.72998,104.234016,50.959999,193.771591,63.310001,52.120449,69.540001,81.238686,447.769989,369.329498,116.399048,426.329987,74.031647,75.299149,163.830002,130.819305,82.800003,89.460854,603.099976,96.68,158.380005,6.006758,130.287216,183.789993,76.682861,188.970001,102.629997,138.919998,198.358002,125.357056,25.950001,223.649994,209,166.801682,280.089996,41.670979,182.559998,43.709999,63.491035,93.160355
"2020-06-18",10012.049805,76.010002,420.459991,54.040001,116.32,264.609985,1434.119995,1435.959961,2653.97998,228.787476,122.178169,289.359985,87.774246,60.180038,358.880005,238.070007,150.72406,123.459999,260.299988,113.830002,1628.349976,312.609955,93.730003,116.83918,69.534714,535.109985,108.459999,275.809998,45.056213,146.367126,54.709469,39.010197,86.43,298.927032,69.232933,401.910004,162.300003,90.690002,48.297188,129.350006,37.822048,84.400002,235.940002,41.760498,104.029999,73.272278,313.019989,362.920013,97.360001,59.674721,286.739532,585.539978,60.790001,192.909531,32.804131,313.584229,23.709999,23.139999,302.980011,92.75,60.14954,926.02002,103.935036,50.48,195.846588,64.949997,52.496197,69.709999,81.623573,449.869995,368.609711,116.837723,425.940002,74.201035,74.882744,168.050003,131.832031,82.419998,89.440956,597.349976,92.379997,159.990005,6.04667,128.652893,186.199997,75.897133,189.880005,106.389999,141.25,200.792007,125.118698,26.09,218.970001,207.229996,166.60199,279.190002,41.502907,187.809998,42.82,64.10717,93.13047
"2020-06-19",10008.639648,76.580002,428.01001,54.23,119.349998,260.910004,1424.640015,1431.719971,2675.01001,237.11171,119.561699,281.589996,87.272644,60.74815,360.670013,237.820007,148.012161,123.080002,271,124.120003,1626.910034,300.034576,91.900002,116.550171,72.985519,536.669983,107.620003,270.160004,44.554825,144.242416,53.981869,38.673901,84.410004,299.256317,67.75798,409.359985,161.419998,88.800003,48.147633,130.190002,37.158672,82.059998,238.789993,41.362682,100.050003,76.666718,314.670013,368.769989,105.400002,59.217819,285.831085,587.530029,58.639999,192.272278,33.100731,314.032501,23.17,22.73,297.380005,89.68,60.040283,952.960022,103.097893,50.830002,194.679398,66.349998,51.97213,70.080002,82.403313,453.720001,370.339203,116.91748,422.179993,74.689262,73.336121,164.360001,130.342743,87.580002,88.336868,643.919983,93.309998,169.910004,5.94689,126.908943,187.160004,74.992058,184.449997,106.900002,142.610001,200.179993,124.036148,26,212.190002,205.259995,163.945938,293.269989,43.628475,183.559998,44.389999,63.610291,95.133171
"2020-06-22",10130.330078,76.120003,438.640015,54.759998,116.919998,260.5,1450.660034,1451.859985,2713.820068,232.631729,119.880058,289.359985,89.55603,61.067089,364.290009,240.880005,149.482346,123.080002,264.290009,122.339996,1633.52002,310.707306,94.459999,115.79277,71.010773,527.669983,106.510002,270.059998,44.397526,144.481812,53.672886,38.021095,84.660004,299.805145,68.365898,406.329987,168.300003,90.290001,49.015064,129.720001,37.19828,83.120003,239.220001,41.750549,101.290001,74.885376,325.290009,360.480011,108.93,59.68465,293.617737,588.960022,59.09,191.037582,32.774471,311.093872,23.24,22.68,304.690002,90.18,60.15947,984.539978,103.35701,51.150002,200.086334,64.75,51.764473,70.269997,83.39843,468.040009,380.956024,116.688171,430.910004,74.450134,73.613716,170.259995,130.11438,81.790001,88.655167,628.47998,90.68,170.919998,5.94689,127.138153,193.089996,74.992058,193.270004,106.599998,141.139999,198.863998,124.373825,26.290001,205.490005,205.75,167.021362,293.200012,42.748589,184.940002,45.110001,64.743172,94.146759
"2020-06-23",10209.820313,76.449997,440.549988,53.990002,115.489998,267.410004,1463.97998,1464.410034,2764.409912,234.181335,122.615906,289.660004,91.467583,60.638512,366.640015,241.619995,149.522095,123.330002,268.190002,121.720001,1677.099976,308.487518,94.550003,115.553589,70.861183,521.039978,107,272.549988,44.702293,142.36705,55.018448,38.772812,84.529999,300.643341,69.193069,406.899994,166.800003,89.75,49.653179,130.600006,36.881447,86.599998,242.240005,41.999184,101.959999,74.271812,327.690002,367,106.519997,59.515797,293.328247,588.52002,59.919998,192.381805,32.032967,314.759674,22.75,22.190001,301.160004,90.620003,61.103031,977.48999,103.725754,49.84,201.423096,62.939999,51.339283,70.18,86.762688,466.26001,377.886932,119.559517,427.480011,74.499947,73.544319,172.789993,130.422165,83.639999,88.873993,628.76001,91.459999,171.130005,5.887022,127.905487,193.080002,75.081566,192.869995,107.160004,143.369995,200.356003,125.754326,26.67,206.699997,207.190002,166.562042,295.799988,42.323475,185.339996,43.509998,63.789165,94.903999
"2020-06-24",10002.700195,75.580002,431.679993,52.389999,111.949997,257.649994,1432.699951,1431.969971,2734.399902,230.962891,118.855354,285.25,89.852997,59.771397,361.579987,233.440002,143.879745,121.370003,263.040009,120.629997,1610.329956,304.196655,91.989998,111.108833,68.46756,507.98999,105.019997,261.630005,43.99445,141.818405,53.623051,38.13979,81.309998,297.380341,67.269653,394.299988,163.910004,90.099998,48.626217,130.869995,36.109165,81.239998,234.020004,41.114048,96.610001,75.142685,319.380005,358.940002,104.330002,58.691399,285.641418,554.960022,59.84,187.811478,31.766026,304.59906,22.01,21.43,295.220001,85,59.503944,953.77002,100.735962,48.290001,197.362915,64.839996,50.073601,68.07,87.239304,457.850006,369.309509,112.720131,413.920013,72.258072,70.847626,168,128.635025,84.5,88.665115,605.039978,87.050003,164.800003,5.767286,125.972206,190.610001,73.241577,189.199997,108.43,139.869995,192.169998,123.142296,25.809999,200,202.729996,163.446686,291.179993,40.70211,180.070007,42.25,63.282349,92.552574
"2020-06-25",10101.830078,76.209999,436.950012,51.93,113.470001,257.429993,1441.099976,1441.329956,2754.580078,233.545609,119.482109,287.190002,91.045845,59.781361,366.549988,234.470001,146.472443,123.730003,262.630005,124.220001,1615.390015,306.059692,92.660004,112.055595,68.178329,510.019989,106.389999,262.570007,44.456512,140.54158,55.407166,38.149681,81.5,299.884979,67.987198,398.089996,168.399994,93.110001,49.25436,130.740005,35.06955,82.720001,235.679993,41.442242,97.43,74.707245,327.390015,366.25,105.949997,58.115307,288.256927,555.109985,60.509998,191.525497,31.518856,311.392731,21.83,21.379999,295.130005,84.040001,59.782043,971.440002,101.632904,49.189999,199.856873,62,50.261478,69.059998,86.960114,465.910004,379.486481,113.029205,417.600006,72.985443,72.424004,172.5,130.471817,86,88.486076,619.960022,84.269997,167.860001,5.807198,126.859123,193.039993,73.450439,189.690002,110.190002,140.399994,197.195999,124.204987,26.16,194.199997,205.110001,165.962936,295.149994,41.562225,186.259995,42.57,62.507221,92.951118
"2020-06-26",9849.360352,76.400002,426.920013,50.099998,113.610001,263.140015,1362.540039,1359.900024,2692.870117,231.290695,117.263588,283.079987,88.24839,58.186661,361.76001,232.740005,143.760544,121.800003,258.660004,124.019997,1541.25,304.63269,93.839996,108.119095,66.363167,502.269989,105.900002,256.5,45.528111,142.416931,55.028416,38.228809,79.620003,295.923492,65.685081,383.059998,177.580002,92.620003,50.739964,130.929993,34.366577,77.589996,216.080002,40.765965,94.919998,73.796783,324.859985,360.079987,101.43,57.112122,286.030731,549.849976,59.650002,188.757416,30.549957,301.351654,20.92,20.719999,289.529999,80.940002,58.798756,973.169983,99.709473,48.490002,195.856552,61.279999,49.519867,67.900002,87.356964,443.399994,366.090485,107.824898,415.470001,72.178368,71.174797,170.869995,128.009506,85.160004,87.551079,611.359985,83.75,165.589996,5.527814,125.414139,196.800003,71.182777,190.419998,105.199997,141.179993,191.947998,122.526543,26.01,189.990005,203.639999,162.647873,286.140015,40.70211,187.479996,40.869999,61.920902,90.689362
